Genes	N.Sequences	N.Proteotypic.Sequences	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-A5_1_8407.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-A6_1_8401.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-B5_1_8388.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-B6_1_8355.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-C5_1_8389.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-C6_1_8356.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-D5_1_8386.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-D6_1_8374.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-E4_1_8366.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-E5_1_8349.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-E6_1_8375.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-F4_1_8382.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-F5_1_8411.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-F6_1_8376.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-G4_1_8383.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-G5_1_8412.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-G6_1_8370.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-H4_1_8406.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-H5_1_8400.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_AST_RAWdata\Normoxia_AST_1cell_S2-H6_1_8384.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-A2_1_8365.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-A3_1_8387.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-B2_1_8369.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-B3_1_8350.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-C2_1_8416.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-C3_1_8351.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-D2_1_8417.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-D3_1_8390.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-E1_1_8414.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-E2_1_8435.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-E3_1_8380.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-F1_1_8395.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-F2_1_8436.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-F3_1_8385.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-G1_1_8399.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-G2_1_8378.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-G3_1_8392.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-H1_1_8364.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-H2_1_8379.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_GSC_RAWdata\Normoxia_GSC_1cell_S2-H3_1_8393.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-A8_1_8391.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-A9_1_8420.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-B8_1_8367.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-B9_1_8427.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-C8_1_8368.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-C9_1_8428.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-D8_1_8357.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-D9_1_8429.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-E7_1_8404.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-E8_1_8358.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-E9_1_8430.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-F7_1_8405.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-F8_1_8359.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-F9_1_8402.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-G7_1_8394.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-G8_1_8360.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-G9_1_8403.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-H7_1_8377.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-H8_1_8361.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MAC_RAWdata\Normoxia_MAC_1cell_S2-H9_1_8381.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-A11_1_8431.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-A12_1_8425.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-B11_1_8432.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-B12_1_8426.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-C11_1_8433.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-C12_1_8408.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-D11_1_8362.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-D12_1_8409.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-E10_1_8415.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-E11_1_8363.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-E12_1_8410.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-F10_1_8352.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-F11_1_8418.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-F12_1_8434.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-G10_1_8353.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-G11_1_8419.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-G12_1_8413.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-H10_1_8354.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-H11_1_8424.d	E:\Yixin\SoftHybrid_Benchmarking_Data\RAW_data\2_SCP_MIC_RAWdata\Normoxia_MIC_1cell_S2-H12_1_8437.d
PKP3	10	10	1095.58	587.325	4643.02	1503.19	3199.58	2453.1	543.906	3862.34	304.968	5231.78	1539.8	3736.85	4720.98	1802.65	2234.54	242.437	969.877	1924.35	546.775	2271.24	1269.25	2410.39	1230.57	1265.75	1652.97	2417.72	1510.66	542.629	1802.78	1710.53		1150.06	1212.45	2173.67	1779.51	1439.7	1455.86	1400.67		592.27	3118.12	4065.04	2728.25	5115.9	3281.77	1232.99	6997.7	2297.75	3396.01	3500.47	2836.31	2163.09	2942.78	4034.67	1059.16	3744.18	4201.93	995.636	1800.36	1658.93	1362.43	1804.03	1636.83	1791.96	803.312	1362.5	2163.44	638.387	1936.74	2558.5	3790.55	2366.72	2122.91	1626.62	5383.35	1945.81	1632.2	2560.77	2262.46	1395.37
PLA2G15	2	2		40.0377					151.808		157.959	564.761			417.783																													125.113								465.102		392.622			664.744	467.677	596.615			606.887	317.644																			
PLA2G4B	2	2			535.877	339.045						848.797			753.144	326.524																												847.039					991.843					590.765				369.823							480.03					225.694			725.4	374.376								
PLA2G4E	3	3	300.34	219.453	582.407	541.764	831.061	812.11		1002.98	327.153	7024.53		1389.82	1868.77		596.777		390.279	806.958	281.769	1816.97	981.12	789.63		454.055		690.105	603.319							858.21		409.772		387.957			1204.34	858.26	1133.51	1335.04	841.62	303.064	1581.31	1287.6		682.922	515.368	593.067	729.863		640.784	520.243	868.776			706.313	473.73	570.25	468.199		279.729		598.595			1220.67	905.464	795.629	496.539		1135.94			834.435	613.391	1013.67
PLA2G7	2	2																																									621.033	282.335	816.309	534.653	531.018	432.661	549.157	499.605	728.243	1220.99		677.127		812.957	437.705	988.494	918.402	656.148		1008.8							283.12				111.32			93.6618						194.686
PLAA	2	2	274.579	183.277		281.163					247.923					382.776		354.009	318.381		256.296																							215.631						342.923							322.339						199.392				157.467	185.591	141.146													296.059
PLBD1	1	1				267.37						513.838																																659.285	561.774		509.524	911.13																	234.204	416.085		365.006				772.263	1129.63	274.124	493.218	375.612			485.399		572.525	340.734
PLBD2	2	2	752.091	658.31	764.26	703.046	973.649	836.645	650.564	797.147	1042.23	2909.73	741.082	1197.67	1605.45	856.205	1093.1	277.731	840.431	796.675	578.552	1346.13			333.328		996.512	847.747		354.065				559.266	567.226	1074.83			864.57				1380.62	1084.71	1066.68	1313.18	1473.03	650.549	1434.04	792.033	1183	1941.59	1359.64	1225.96	1339.44	1570.36	1064.93	1101.24	1642.23	1028.61		1272.98	321.942	1528.98	437.817	661.801	299.122	334.65	456.631	261.294	652.003	944.237	1074.33	620.191	742.828	768.587	1042.12		474.685	940.767	758.269	566.152
PLCB2	3	3																																														343.705				658.979						425.197					607.244		391.412		433.114	827.275	391.542	645.561					595.158			591.235			658.72	
PLCB3	1	1	283.157	75.1461			259.093						273.416		217.022												290.256			285.399								217.962				291.533		218.962																							109.706		162.374													
PLCG2	4	4																																										141.966	222.914			1100.09		263.448							461.872	239.137					530.789	541.12	440.083		422.87	690.752	488.372	344.108				223.778			387.499					355.393
PLD3	5	5	4289.79	4174.02	2455.79	2474.13	1750.28	2701.72	2157.66	2789.85	4903.64	3320.13	3151.13	1618.17	4532.73	3054.2	3473.34	2606.12	4153.09	1132.26	4518.01	7294.77	1040.44	1749.81	1249.33	687.924	1253.47	2387.72	1502.54	870.735	1751.95	1203.9		1769.43	1330.88	1184.21	1442.06	1035.92	1671.45	1724.48	2418.55	1342.46	4829.65	4867.52	5844.74	6305.97	5470.81	808.622	2400.96	5102.1	4938.6	4316.16	4870.75	5397.51	3763.79	5114.2	3282.39	3873.82	7203.9	4609.62	2115.04	4163.69	4969.32	5291.38	3922.25	3374	4018.47	5035.77	3045.61	1984.48	3619.89	2990.26	3551.7	2537.1	3656.4	3141.67	4358.58	2456.01	3702.54	3631.29	1940.65	6202.29
PLD4	2	2																																									812.676		1367.96		383.546				859.922	460.014			578.372			1096.17					704.239	1082.97	1002.82		352.534	667.307		379.229	466.055	588.467	726.435				225.83		520.196		438.127	
PLEC	162	162	8463.71	8217.79	6680.97	7050.27	4319.37	5134.35	7208.98	3995.26	6819.87	6506.77	2851.3	3207.11	4733.53	5236.02	5587.07	9453.13	6668.89	2775.4	6716.06	5296.4	4804.94	5192.86	5113.2	5140.17	6154.13	5642.73	3776.44	3259.42	4773.38	4465.19	2032.22	4123.23	3022.24	4294.25	4829.57	3470.47	5773.58	4884.81	3889.38	5310.35	4085.65	3198.57	2930.06	4149.46	3183	2819.54	4069.21	2921.99	4519.38	3779.89	4119.33	3743.63	4046.63	5647.68	3606.41	2084.55	3596.52	2469.11	2428.01	2595.49	2779.96	2904.79	3227.86	4249.13	3599.12	4750.38	3843.79	2594.88	4665.22	4442.44	4112.9	3235.21	3966.48	3419.72	4134.34	3135.52	3835.42	3977.04	3455.42	3372.97
PLEK	2	2																																									348.445	257.354	414.398	375.007	329.699	533.382	387.845	406.524		961.419	277.279		379.411		1032.32	373.423		358.906		409.57	523.632	205.384	391.034	313.91	503.869	567.986	355.245	359.722	304.089			445.631	382.731	249.949	330.985		371.546		241.903	249.21
PLEKHO2	3	3	401.182	136.856														277.448	293.684																								646.059	339.089	766.883	810.866	595.882	844.943		839.339	976.482	1177.14		862.128		1018.17	1427.05	590.121		909.577	921.017	1003.92	711.904	648.306	608.83	572.582	897.372	920.165	996.579	726.333	927.093	685.072	1022.4	705.356	1005.88	686.039	793.738	842.381	597.384	717.367	939.185	398.876
PLG	5	5		327.031	689.244			700.082																												1165.99							632.325	1470.09		786.585		2036.39	406.116									261.437			904.235		690.428		1172.1	899.949	657.561	1218.53	896.624	634.421			962.96		1065.3	688.672	1395.77	1052.43	829.494		966.963	1008.1
PLIN2	5	5																			171.417																							373.227													691.581	604.426						255.239		4518.96	337.286			496.237			461.208	871.722	629.107		514.903		470.642			
PLIN3	7	7	2070.9	1669.04	1542.41	1625.71	1078.18	1682.2	1206.48	1277.69	2137.6	947.611	1838.92	897.755	2025.16	1900.92	2225.22	867.388	1621.12		1644.43	1277.97	1445.19	1410.32	1129.63	1741.64	1673.3	1715.51	1521.65	1677.88	1402.05	1254.45		1359.27	1365.05	1499.03	1701.82	1517.69	1426.11	1267.47		1871.08	1134.19	969.957	1377.23	574.156	808.004	1154.87	740.103	1207.13	1026.36	1097.91	1204.4	1008.97		854.9	1617.06	1186.34	1143.57	829.158	926.798	1285.61	197.143	671.23	1017.51	1095.74	1189.9	561.494	907.127	1112.08	884.689	642.724		1161.47	1074.38	927.704	535.721	653.192	1083	794.45	840.763	867.9
PLK1	1	1																								331.162						403.829		458.078																																																
PLOD1	9	9	1618.71	587.718	473.858	444.908	321.253	790.629	375.486	465.159	903.001		536.206	274.388	1125.71	904.374	507.511	323.825	940.788		662.124	678.444	285.785		380.938	388.835				246.441		302.733						305.717	448.331			427.516		1309.82		302.2				307.497							263.875	190.879								766.885	406.197	601.317		233.774	360.002			265.285	249.55	504.741			243.972		366.173	257.888
PLOD2	12	12	2906.36	1491.61	852.711	2212.46	1538.83	1085.55	1496.78	797.82	1602.59	700.699	454.994		892.186	2260.23	1568.37	1149.07	1103.63		1758.07	1032.29	1087.55		743.11	1065.72	1396.11	1602.41		667.651		285.529							780.295			714.91																																								
PLOD3	4	4	778.29	238.576	395.073	445.099	577.826	422.926	350.17	390.414	432.279		561.7	238.788	566.599	449.957	446.97	293.342	441.315		190.315	410.27	185.842			329.62				467.522		193.896				238.584			331.694	448.443		263.083	203.652	274.736	272.453	609.098	324.029	228.067		543.393				439.099			443.604	283.226	644.395	595.893		369.94	241.852		185.539	462.293	382.375	249.859	291.977	244.72	702.973			414.016	472.62	432.091	323.415		144.691		386.214	314.927
PLP2	1	1	1276.62	1188.72	727.014	553.431			1531.51									1053			484.548									854.277												715.147																455.969					781.149				566.859	802.158	997.342						702.688							956.836
PLPBP	3	3				580.153					498.34							824.499			316.641									464.334		650.496														1055.26		891.894									1033.62	797.149		949.773	508.298						595.582	610.246	482.781	511.497						686.124						
PLS1	1	1																												419.859														284.99					270.746																																	
PLS3	8	8	3474.5	2689.97	2010.98	1525.08	1804.11	1684.36	572.861	1436.21	1359.23	2012.71	1497.38	1522.57	2722.45	1930.25	1595.38	1565.02	1978.99		906.474	1685.63	960.182	2369.95	1574.9	738.462	1254.28	1586	906.576	806.607		841.643		1195.73	915.275	1515.52		1647.36	1110.9	1067.28		1014.63	1609.42	2362.35	1120.06	2136.87	1902.08	1064.88	2503.13	1164.79	1206.18	2260.3	1523.37	1429.99		2246.35	661.254	389.343	2112.11			971.372	713.278	759.008	1073.29	1267.49	691.835	1347.36	1086.66	810.912	1338.62	1729.45	2585.59	1091.3	2339.83	844.089	2103.96	1392.81	1126.71	1608.02	1464.98	718.179
PLTP	6	6	283.856	141.821	975.696	417.737	827.214	670.469			224.131					498.403					246.081					882.161																	648.231	13999.5	469.446	512.733	411.206	290.02			712.204	624.493				629.411	459.715	202.874	787.051	367.697			513.004		566.236	762.13	644.499	757.24	787.775	559.861		687.347	820.129	452.87	544.751		892.108	700.852	586.674	609.08	674.001	622.86
PLXDC2	2	2	97.0999	270.066		158.75			200.912	281.916	147.591	351.569	284.287	88.8793	448.081	210.723	260.203															269.48							261.123				220.419	327.368	644.465	380.46	298.072	274.855	629.593	363.985	439.526						270.091	272.866	426.855				962.174	477.422	257.592	787.777	419.93	751.199	161.936	322.728	655.29		803.371	312.762		966.016	669.265		452.906	304.322	354.202	
PLXNB2	3	3	594.733	455.308	377.856	431.709					672.253					427.146			653.903		695.555				175.133		456.113			527.829												298.309															296.384	875.624										611.875														
PM20D1	2	2			275.962	213.571		381.37					304.699															394.773		417.598																			275.794																			290.155	401.482	327.972							454.182		310.179	307.958		180.318
PML	7	7	933.889	1657.29		532.518					884.926							1406.04	870.493		1075.38	964.98								754.115		924.187						931.836				664.237						1683.69									534.544	600.475			1122.63		972.476				653.274	761.601		458.284											1012.86	750.719
PMM2	2	2	736.402	725.195	427.289	597.377			646.755		452.741		614.006		645.881	766.634	466.704		476.293		739.035	595.122			438.878	491.998				427.517		590.407			631.066			464.483		518.627				430.421	307.358			305.815		414.451							620.685	295.746			404.811		284.356		404.606		437.215	535.011	541.862	356.332				330.064	325.484	330.156			366.281			381.497
PMPCA	2	2		183.711		104.117			116.151		177.499								273.681											486.783									224.674			329.71		95.6785	244.542			260.869									277.492	116.504						110.57	245.028	396.642	310.831	476.036	311.604					237.665			342.311		302.553		408.678	256.597
PMPCB	5	5	402.688	273.605	218.766	256.309			295.365		297.033				215.482	371.181	388.827	185.413	284.619		595.907		620.864		430.825	624.031	512.474		657.03	452.829		554.525		869.845		395.408		405.367	554.521					328.5	562.287	372.55	649.399	311.388	167.793		320.821					335.558	497.756	525.313	181.023	533.789		479.161	448.702		357.608	584.882	547.53	603.656	506.272	412.553	508.373	612.736	461.476	390.437	469.987	488.242	615.448		549.87	417.469	476.107	708.591
PMVK	4	4	780.922	509.707	910.279	515.513	838.535	670.303	554.403	718.344	676.34	721.572	560.083		1440.84	693.542	655.858	320.821	712.151		479.241	655.564		712.561	457.289	542.006		410.047	391.9	361.914		774.119		380.01	400.096	652.799		762.803	459.744				711.719	371.811	783.511	794.654	592.839	714.025	1424.37	602.315	643.962	894.623	728.716				479.138	802.761	551.242	597.423		417.49	306.853			269.602	370.689	458.129		555.075		403.181		418.685	302.004			508.335	345.549			
PNN	2	2				329.75			383.049												1419.95						566.773			540.08		677.049							1671.61																												362.523															
PNP	5	5	7731.29	3241.37	14425.1	6502.22	13261.2	13595.1	2439.93	16771.7	3511.45	60837	7650.55	14092.4	17181.2	10931.3	10968.6	3409.19	6463.91	9827.55	2819.8	7605.04	5725.97	10782.5	7513.77	4837.83	8817.31	9339.29	5561.29	3330.1	15004.3	8020.44	7108.23	12336.9	7338.66	8226.88	6822.46	6105.08	8048.34	7084.98	6974.17	4199.53	14665.9	12261.3	15478.8	16408.2	20322.8	13735.1	23711	11707.1	15291.4	19334.2	22513.4	15381.7	19517.4	23426.5	9721.94	4651.31	15534.4	8928.49	1612.81	8999.51	8002.21	10493.1	8211.87	11447.9	7569.61	9344.54	9495.6	9134.12	18191.4	20489.2	23688.5	16661.2	13390.8	11595.8	20152.6	8501.26	10788.8	16472.5	10875.7	8926.34
PNPO	3	3	456.428								444.477										399.881																							320.838	504.885		662.335	410.094	376.419					496.211			510.526	613.884	475.401			659.329	1124.2	644.24	431.006	522.25	712.979	925.431	561.131	645.777	609.784		780.594	564.573	755.167	910.738	797.285		896.192	689.621	814.521	558.389
PODXL	1	1	817.913	394.976	750.605	1194.45	429.735	435.149	1134.57		197.222					676.944	825.909	1231.34	205.371		304.255																	654.118	244.905				230.369	1747.62	181.314						387.875	206.901		398.165			202.422				400.193					485.119				147.688				310.023				348.239			455.542	440.656
POF1B	13	13	3617.41	2057.84	4684.38	5357.26	7026.88	7452.8	2098.18	7114.68	1741.29	27311.5	3472.14	21542.8	25688.4	3370.83	7204.3	1022.91	2658.13	10573.8	1826.93	5253.75	2729.94	9556.59	4321.81	9036.94	3261.09	4671.27	5036.23	1694.5	5021.82	5878.74	3705.22	4382.69	2764.88	5167.55	2704.16	4673.26	3097.01	3618.78	4746.06	3463.51	13860.4	11113	10628.7	15865.8	10128.8	3610.81	10358.8	10351.2	7002.03	11477.9	10005.6	5472.38	7855.95	8138.37	2566.86	3007.86	17528.1	2635.11	8388.09	5676.28	3187.68	5994.46	3347.47	6475.77	3403.66	2583.9	4797.3	3274.3	8558.6	11185.1	14471.8	11144.7	6014.42	5191.96	12239	5532.11	5479.16	11608.5	4452.42	7619.77
POGLUT1	2	2		234.966							323.017							227.466			151.964							261.756		46.3419																																																				
POGLUT2	1	1	111.295	70.4822																																																																														
POGLUT3	1	1	1060.9	1011.9		326.904					1584.34						433.83	915.503			454.925																																																													
POLD1	1	1				2919.31		2260.29			2970.46		2917.4	3335.17	2665.8	1988.44	2855.58	3663.98	1996.36		2402.14	2253.8				10623.7		7830.57		11635.2	5115.15				6314.73	7446.91		4738.68	9924.52	6651.44		9033.52		1592.85		4525.67				3500.04			5063.91				3149.2			3857.1				1526.82									2130.27	1185.35					1566.7		2360.31	
POLR2B	1	1	209.915	195.637		174.61	241.664	299.739		227.111			261.791								90.3615				281.059							141.882											209.64				177.196	433.694					191.18					119.256				161.056					251.559	234.641						135.861				309.146	163.839			
PON1	2	2																																										1011.55				1111.93																		308.942		478.922	506.576						401.186	225.028						
PON3	1	1																																										323.607				630.104				177.395														122.994			306.811	145.319												
POR	5	5	561.127	472.829	594.853	494.835	446.544	633.369	443.945	654.238	338.948	554.887	619.901		925.609	659.044	567.083	380.548	461.625		309.081		665.762	678.236	617.751	854.038	642.723	577.019	624.216	647.791		567.383		556.618		877.313		409.374	591.939			755.632		1340.89	711.552	667.225	788.406	888.829	840.792	804.076	693.39	860.031	628.442	646.984	716.15	743.769	1311.93	1260.09	1122.2	848.864	841.592	1302.67	460.858	809.232	879.721	672.544	677.841	693.065	744.681	629.55	535.347	635.257	398.045	571.359	646.585	516.886	878.747	794.495	637.526		222.431	980.998
POSTN	5	5	1097.6		1293.49	857.074			2177.61	2223.76	550.859					1528.17	1018.77	398.864			671.677																																																													
POTEKP	1	1																																										425.835																																						
PPA1	2	2	854.587	591.94	801.387	731.86	763.971	719.637	592.531		981.061		723.285			751.449	643.469		624.663		552.496		1405.29	991.649	1185.88	1015.72	1558.44	1234.1		1382.52		1810.28		1113.14	1020.43	1058.61			1559.54			1325.98		1085.69				1094.08	935.351	460.443													801.264	363.408	765.478		861.774		865.9	1439.97	605.498	740.039	792.745		674.094	622.09					646.72	354.848
